priority_score,puzzle_count,ogs_id,status,slug_generated,slug_unidecode,cleaned_name,original_name,unidecode_name,tier,matched_to
0.4893,24,5517,new_entry,the-celestial-arsenal,the-celestial-arsenal,The Celestial Arsenal,The Celestial Arsenal,The Celestial Arsenal,curated,
0.4892,20,3562,new_entry,20-15k,20-15k,20-15k,20-15k,20-15k,curated,
0.489,61,10247,slug_collision,ogs-unknown,si-lu-guan-zi-pu,四路官子譜,四路官子譜,Si Lu Guan Zi Pu ,curated,
0.4889,36,6561,new_entry,thrid-line-formation,san-xian-xing-thrid-line-formation,三線型 Thrid line formation,三線型 Thrid line formation,San Xian Xing  Thrid line formation,curated,
0.4888,13,5748,new_entry,ladder-after-atari,jiao-chi-yi-hou-zheng-chi-ladder-after-atari,叫吃以後征吃 Ladder after atari,叫吃以後征吃 Ladder after atari,Jiao Chi Yi Hou Zheng Chi  Ladder after atari,curated,
0.4888,10,2800,new_entry,sacrifise-puzzle,sacrifise-puzzle,Sacrifise Puzzle,Sacrifise Puzzle,Sacrifise Puzzle,curated,
0.4886,10,8334,new_entry,chinh-qu-n-tr-n-l-p,chinh-quan-tren-lop,Chinh quân trên lớp,Chinh quân trên lớp,Chinh quan tren lop,curated,
0.4886,32,9097,new_entry,problem-depository,problem-depository,Problem Depository,Problem Depository,Problem Depository,curated,
0.4884,12,3968,new_entry,c2b2-s-lvese-quien-pueda,c2b2-salvese-quien-pueda,C2B2 Sálvese quien pueda!,C2B2 Sálvese quien pueda!,C2B2 Salvese quien pueda!,curated,
0.4883,10,7216,new_entry,kopfn-sse-f-r-neueinsteiger-dgoz-4-2022-ab-30-kyu,kopfnusse-fur-neueinsteiger-dgoz-4-2022-ab-30-kyu,"Kopfnüsse für Neueinsteiger - DGoZ 4/2022, ab 30 Kyu","Kopfnüsse für Neueinsteiger - DGoZ 4/2022, ab 30 Kyu","Kopfnusse fur Neueinsteiger - DGoZ 4/2022, ab 30 Kyu",curated,
0.4883,15,8710,slug_collision,ogs-unknown,klaangekm-tadslab,กลางเกม - ตัดสลับ,[camp] กลางเกม - ตัดสลับ,[camp] klaangekm - tadslab,curated,
0.4879,34,5413,new_entry,9x9collection,9x9collection,9x9collection,9x9collection,9x9collection,curated,
0.4878,32,5783,slug_collision,capturing,ji-ben-shou-jin-shi-dian-chi-zi-capturing,基本手筋事典 吃子 capturing,基本手筋事典 吃子 capturing,Ji Ben Shou Jin Shi Dian  Chi Zi  capturing,curated,
0.4877,11,5136,new_entry,curso-nivel-1-vida-y-muerte-i,curso-nivel-1-vida-y-muerte-i,CURSO NIVEL 1: VIDA Y MUERTE I,CURSO NIVEL 1: VIDA Y MUERTE I,CURSO NIVEL 1: VIDA Y MUERTE I,curated,
0.4873,13,5979,new_entry,oshi-tsubushi,zhang-gu-niu-oshi-tsubushi,脹牯牛 Oshi-Tsubushi,脹牯牛 Oshi-Tsubushi,Zhang Gu Niu  Oshi-Tsubushi,curated,
0.4871,15,6152,new_entry,level-2,xin-shou-wei-qi-jiao-xue-level-2,新手圍棋教學 Level 2,新手圍棋教學 Level 2,Xin Shou Wei Qi Jiao Xue  Level 2,curated,
0.487,100,5908,already_matched,advance-yose-tesuji,gao-duan-guan-zi-shou-jin-advance-yose-tesuji,高段官子手筋 advance yose tesuji,高段官子手筋 advance yose tesuji,Gao Duan Guan Zi Shou Jin  advance yose tesuji,curated,endgame-problems
0.4869,30,3592,new_entry,dutch-go-magazine-2003-40,dutch-go-magazine-2003-40,Dutch Go Magazine 2003 (40),Dutch Go Magazine 2003 (40)  [Atorrante],Dutch Go Magazine 2003 (40)  [Atorrante],curated,
0.4868,40,5891,already_matched,advanced-single-sente-yose-value,gao-duan-dan-xian-guan-zi-da-xiao-advanced-single-sente-yose-val,高段單先官子大小 Advanced Single Sente Yose value,高段單先官子大小 Advanced Single Sente Yose value,Gao Duan Dan Xian Guan Zi Da Xiao  Advanced Single Sente Yose value,curated,endgame-problems
0.4867,10,4755,new_entry,random-stuff,random-stuff,Random stuff,Random stuff,Random stuff,curated,
0.4867,24,4734,already_matched,introduction-to-weiqi-by-di-yansheng-and-xu-ying-chapter-6-ko,wei-qi-ru-men-di-liu-zhang-jie-di-yan-sheng-xu-ying-bian-zhu-int,"《围棋入门》第六章：劫（翟燕生、徐莹 编著）(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 6: Ko)","《围棋入门》第六章：劫（翟燕生、徐莹 编著）(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 6: Ko)","<<Wei Qi Ru Men >> Di Liu Zhang :Jie (Di Yan Sheng , Xu Ying  Bian Zhu )(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 6: Ko)",curated,ko-problems
0.4866,12,1822,new_entry,ojos-falsos,ojos-falsos,ojos falsos,ojos falsos,ojos falsos,curated,
0.4866,23,4009,new_entry,repaso,repaso,REPASO,REPASO,REPASO,curated,
0.4861,11,10820,slug_collision,ogs-unknown,sraangh-ng,สร้างห้อง,สร้างห้อง,sraangh`ng,curated,
0.4861,30,5282,already_matched,zeijst-making-good-shape,zeijst-making-good-shape,Zeijst — Making Good Shape,Zeijst — Making Good Shape,Zeijst -- Making Good Shape,curated,shape-problems
0.4861,12,2359,new_entry,puzzles-for-30-25-kyu,puzzles-for-30-25-kyu,Puzzles for 30-25 kyu,Puzzles for 30-25 kyu's,Puzzles for 30-25 kyu's,curated,
0.486,24,4626,new_entry,dutch-go-magazine-2009-46,dutch-go-magazine-2009-46,Dutch Go Magazine 2009 (46),Dutch Go Magazine 2009 (46) [Atorrante],Dutch Go Magazine 2009 (46) [Atorrante],curated,
0.4859,12,9531,new_entry,black-first-lives-forever2024,black-first-lives-forever2024,Black first lives forever2024,Black first lives forever2024,Black first lives forever2024,curated,
0.4857,30,5818,new_entry,miai,ji-ben-shou-jin-shi-dian-liang-bian-jian-he-miai,基本手筋事典 兩邊見合 Miai,基本手筋事典 兩邊見合 Miai,Ji Ben Shou Jin Shi Dian  Liang Bian Jian He  Miai,curated,
0.4857,13,5981,new_entry,capture-two-recapture-one-to-live,da-er-huan-yi-zuo-huo-capture-two-recapture-one-to-live,"打二還一做活 Capture two, recapture one to live","打二還一做活 Capture two, recapture one to live","Da Er Huan Yi Zuo Huo  Capture two, recapture one to live",curated,
0.4856,12,6124,already_matched,two-stone-edge-squeeze-hard,da-tou-gui-two-stone-edge-squeeze-hard,大頭鬼 Two-stone edge squeeze hard,大頭鬼 Two-stone edge squeeze hard,Da Tou Gui  Two-stone edge squeeze hard,curated,liberty-shortage
0.4851,58,6766,already_matched,yose-tesuji,ji-ben-guan-zi-shou-jin-yose-tesuji,基本官子手筋 Yose tesuji,基本官子手筋 Yose tesuji,Ji Ben Guan Zi Shou Jin  Yose tesuji,curated,endgame-problems
0.4851,22,7447,new_entry,chikun-all-about-life-and-death-volume-2-a-basic-dictionary-of-l,chikun-all-about-life-and-death-volume-2-a-basic-dictionary-of-l,Chikun - All about life and death - Volume 2 - A Basic Dictionary of Life and Death Part 9+,Chikun - All about life and death - Volume 2 - A Basic Dictionary of Life and Death Part 9+,Chikun - All about life and death - Volume 2 - A Basic Dictionary of Life and Death Part 9+,curated,
0.485,49,3525,new_entry,dutch-go-magazine-1997-34,dutch-go-magazine-1997-34,Dutch Go Magazine 1997 (34),Dutch Go Magazine 1997 (34)  [Atorrante],Dutch Go Magazine 1997 (34)  [Atorrante],curated,
0.485,12,6146,already_matched,atekomi-to-connect,ji-lian-jie-atekomi-to-connect,擠連接 Atekomi to connect,擠連接 Atekomi to connect,Ji Lian Jie  Atekomi to connect,curated,connection-problems
0.485,75,4422,new_entry,difficultish-puzzles,difficultish-puzzles,Difficultish Puzzles,Difficultish Puzzles,Difficultish Puzzles,curated,
0.4847,18,10834,already_matched,evil-puzzles,evil-puzzles,EVIL PUZZLES,EVIL PUZZLES,EVIL PUZZLES,curated,go-seigen-evil-moves
0.4846,38,10524,new_entry,cac-hinh-thuc-cong-sat,cac-hinh-thuc-cong-sat,Cac hinh thuc cong sat,Cac hinh thuc cong sat,Cac hinh thuc cong sat,curated,
0.4845,19,7836,new_entry,go-class-homework,go-class-homework,GO CLASS HOMEWORK,GO CLASS HOMEWORK,GO CLASS HOMEWORK,curated,
0.4843,13,6063,already_matched,splitting-move,fen-tou-splitting-move,分投 Splitting move,分投 Splitting move,Fen Tou  Splitting move,curated,cutting-problems
0.4842,12,6479,new_entry,six-die-but-eight-live,qi-si-ba-huo-six-die-but-eight-live,七死八活 Six die but eight live,七死八活 Six die but eight live,Qi Si Ba Huo  Six die but eight live,curated,
0.4841,34,4615,new_entry,dutch-go-magazine-2006-43,dutch-go-magazine-2006-43,Dutch Go Magazine 2006 (43),Dutch Go Magazine 2006 (43)  [Atorrante],Dutch Go Magazine 2006 (43)  [Atorrante],curated,
0.484,39,6544,slug_collision,carpenter-square,jin-ju-jiao-carpenter-square,金柜角 Carpenter Square,金柜角  Carpenter's Square,Jin Ju Jiao   Carpenter's Square,curated,
0.4839,26,9625,new_entry,water12345-jingong,water12345-jingong,water12345 - jingong,water12345 - jingong,water12345 - jingong,curated,
0.4838,20,3423,new_entry,leben-und-tod-in-der-ecke,leben-und-tod-in-der-ecke,Leben und Tod in der Ecke,Leben und Tod in der Ecke,Leben und Tod in der Ecke,curated,
0.4838,35,4895,slug_collision,ogs-unknown,sugeundaesajeon,수근대사전,수근대사전,sugeundaesajeon,curated,
0.4837,14,809,new_entry,ogs-7,tesudzi-7,Тесудзи.7,Тесудзи.7,Tesudzi.7,curated,
0.4837,16,10184,already_matched,ybc-haeng-ma-one-space-jump-knight-move-large-knight-move,ybc-haeng-ma-one-space-jump-knight-move-large-knight-move,YBC: Haeng ma : One space jump/Knight move/large knight move,YBC: Haeng ma : One space jump/Knight's move/large knight's move,YBC: Haeng ma : One space jump/Knight's move/large knight's move,curated,vital-point
0.4836,32,6941,already_matched,yang-qian-yose-drilling-exercise,yang-qian-guan-zi-te-xun-yang-qian-yose-drilling-exercise,楊潜官子特訓 Yang Qian Yose drilling exercise,楊潜官子特訓 Yang Qian Yose drilling exercise,Yang Qian Guan Zi Te Xun  Yang Qian Yose drilling exercise,curated,endgame-problems
0.4835,15,2930,new_entry,junior-level-exersices,junior-level-exersices,junior level exersices,junior level exersices,junior level exersices,curated,
0.4834,48,3524,new_entry,dutch-go-magazine-1996-33,dutch-go-magazine-1996-33,Dutch Go Magazine 1996 (33),Dutch Go Magazine 1996 (33)  [Atorrante],Dutch Go Magazine 1996 (33)  [Atorrante],curated,
0.4834,24,10383,new_entry,qi-tsumego,qi-tsumego,Qi Tsumego,Qi's Tsumego,Qi's Tsumego,curated,
0.4834,57,6642,new_entry,tesuji-for-kill,gong-sha-de-shou-jin-tesuji-for-kill,攻殺的手筋 Tesuji for kill,攻殺的手筋 Tesuji for kill,Gong Sha De Shou Jin  Tesuji for kill,curated,
0.4827,12,6094,new_entry,1200igo-quiz20,1200igo-quiz20,1200igo Quiz20,1200igo Quiz20,1200igo Quiz20,curated,
0.4825,24,3593,new_entry,dutch-go-magazine-2004-41,dutch-go-magazine-2004-41,Dutch Go Magazine 2004 (41),Dutch Go Magazine 2004 (41)  [Atorrante],Dutch Go Magazine 2004 (41)  [Atorrante],curated,
0.4823,13,8671,slug_collision,ogs-unknown,cchabkinesnhnueng,จับกินเส้นหนึ่ง,จับกินเส้นหนึ่ง,cchabkinesnhnueng,curated,
0.4823,22,8373,new_entry,btvn-bu-i-4,btvn-buoi-4,BTVN buổi 4,BTVN buổi 4,BTVN buoi 4,curated,
0.4819,37,9976,new_entry,life-1,life-huo-1,Life 活 1,Life 活 1,Life Huo  1,curated,
0.4817,10,10394,slug_collision,ogs-unknown,itogovye-zadachi-dlia-pervogo-goda,Итоговые задачи для первого года,Итоговые задачи для первого года,Itogovye zadachi dlia pervogo goda,curated,
0.4816,18,704,already_matched,shicho-problems,shicho-problems,Shicho Problems,Shicho Problems,Shicho Problems,curated,ladder-problems
0.4815,13,6080,new_entry,key-stones,qi-jin-key-stones,棋筋 Key stones,棋筋 Key stones,Qi Jin  Key stones,curated,
0.4815,61,3406,new_entry,dutch-go-magazine-1980-81-18,dutch-go-magazine-1980-81-18,Dutch Go Magazine 1980-81 (18),Dutch Go Magazine 1980-81 (18)  [Atorrante],Dutch Go Magazine 1980-81 (18)  [Atorrante],curated,
0.4814,98,9672,already_matched,go-seigen-segoe-kensaku-tesuji-dictionary-volume-1-chapter-1,go-seigen-segoe-kensaku-tesuji-dictionary-wei-qi-shou-jin-ci-dia,"Go Seigen/Segoe Kensaku Tesuji Dictionary -- 围棋手筋辞典-濑越宪作/吴清源 (Volume 1, Chapter 1)","Go Seigen/Segoe Kensaku Tesuji Dictionary -- 围棋手筋辞典-濑越宪作/吴清源 (Volume 1, Chapter 1)","Go Seigen/Segoe Kensaku Tesuji Dictionary -- Wei Qi Shou Jin Ci Dian -Lai Yue Xian Zuo /Wu Qing Yuan  (Volume 1, Chapter 1)",curated,segoe-tesuji-dictionary
0.4812,30,3591,new_entry,dutch-go-magazine-2002-39,dutch-go-magazine-2002-39,Dutch Go Magazine 2002 (39),Dutch Go Magazine 2002 (39)  [Atorrante],Dutch Go Magazine 2002 (39)  [Atorrante],curated,
0.481,11,6234,slug_collision,ogs-unknown,occhthyskhwiis,โจทย์สควีส,โจทย์สควีส,occhthyskhwiis,curated,
0.4809,30,3594,new_entry,dutch-go-magazine-2005-42,dutch-go-magazine-2005-42,Dutch Go Magazine 2005 (42),Dutch Go Magazine 2005 (42)  [Atorrante],Dutch Go Magazine 2005 (42)  [Atorrante],curated,
0.4809,10,10685,new_entry,pim-class-t-boss-life-death-easy-kill,pim-class-t-boss-life-death-easy-kill,PIM Class T.Boss > Life & Death : Easy Kill !!,PIM Class T.Boss > Life & Death : Easy Kill !!,PIM Class T.Boss > Life & Death : Easy Kill !!,curated,
0.4809,16,9723,new_entry,beginner-stuff,beginner-stuff,Beginner stuff,Beginner stuff,Beginner stuff,curated,
0.4807,12,6148,new_entry,underneath-attachment,tuo-lian-jie-underneath-attachment,托連接 Underneath Attachment,托連接 Underneath Attachment,Tuo Lian Jie  Underneath Attachment,curated,
0.4805,23,2238,new_entry,learn-go-u,learn-go-u,learn go(!@“U”@!),learn go(!@“U”@!),"learn go(!@""U""@!)",curated,
0.4804,11,6139,new_entry,level-1,chu-xin-wei-qi-jiao-xue-level-1,初心圍棋教學 Level 1,初心圍棋教學 Level 1,Chu Xin Wei Qi Jiao Xue  Level 1,curated,
0.4804,15,9749,new_entry,capture-opportunity-on-7,capture-opportunity-on-7,Capture opportunity on 7,Capture opportunity on 7,Capture opportunity on 7,curated,
0.4802,13,5881,new_entry,class-5-homework-corrected-mistakes-on-q4-5-and-11,class-5-homework-corrected-mistakes-on-q4-5-and-11,"Class 5 Homework(corrected mistakes on Q4, 5, and 11)","Class 5 Homework(corrected mistakes on Q4, 5, and 11)","Class 5 Homework(corrected mistakes on Q4, 5, and 11)",curated,
0.4799,12,7802,new_entry,30k-gohouse001,30k-gohouse001,30K Gohouse001,30K Gohouse001,30K Gohouse001,curated,
0.4799,12,6129,already_matched,cut-to-increase-liberties,duan-yan-qi-cut-to-increase-liberties,斷延氣 Cut to increase liberties,斷延氣 Cut to increase liberties,Duan Yan Qi  Cut to increase liberties,curated,cutting-problems
0.4798,15,10499,new_entry,chance-problems-try-your-chance,chance-problems-try-your-chance,Chance Problems (Try your chance!),Chance Problems (Try your chance!),Chance Problems (Try your chance!),curated,
0.4797,22,5334,new_entry,bozulich-get-strong-at-life-and-death,bozulich-get-strong-at-life-and-death,Bozulich — Get Strong at Life and Death,Bozulich — Get Strong at Life and Death,Bozulich -- Get Strong at Life and Death,curated,
0.4796,18,3738,new_entry,a-live-and-death-problem-2021vsgo,a-live-and-death-problem-2021vsgo,A-Live-And-Death problem(2021vsgo),A-Live-And-Death problem(2021vsgo),A-Live-And-Death problem(2021vsgo),curated,
0.4795,12,6480,new_entry,door-group,men-xing-door-group,門型 Door group,門型 Door group,Men Xing  Door group,curated,
0.4792,45,3437,new_entry,dutch-go-magazine-1988-25,dutch-go-magazine-1988-25,Dutch Go Magazine 1988 (25),Dutch Go Magazine 1988 (25)  [Atorrante],Dutch Go Magazine 1988 (25)  [Atorrante],curated,
0.4791,58,9575,new_entry,water12345,water12345,water12345,water12345,water12345,curated,
0.479,32,10325,slug_collision,ogs-unknown,occhthykhnhnaataadii,โจทย์คนหน้าตาดี,โจทย์คนหน้าตาดี,occhthykhnhnaataadii,curated,
0.479,18,10207,new_entry,250317-life-death-shapes,250317-life-death-shapes,250317 Life Death Shapes,250317 Life Death Shapes,250317 Life Death Shapes,curated,
0.4789,10,8371,new_entry,s-ng-chung-tr-n-l-p,song-chung-tren-lop,Sống chung trên lớp,Sống chung trên lớp,Song chung tren lop,curated,
0.4788,30,5835,already_matched,connect,ji-ben-shou-jin-shi-dian-lian-jie-connect,基本手筋事典 連接 Connect,基本手筋事典  連接 Connect,Ji Ben Shou Jin Shi Dian   Lian Jie  Connect,curated,connection-problems
0.4788,24,5401,new_entry,practical-tsumegos,practical-tsumegos,Practical Tsumegos,Practical Tsumegos,Practical Tsumegos,curated,
0.4788,18,4224,new_entry,pwa-1,pwa-lian-xi-ti-chu-ji-1,PWA 练习题 - 初级#1,PWA 练习题 - 初级#1,PWA Lian Xi Ti  - Chu Ji #1,curated,
0.4788,28,1065,new_entry,life-and-death-interesting-problems,life-and-death-interesting-problems,Life and death interesting problems,Life and death interesting problems,Life and death interesting problems,curated,
0.4787,36,10007,already_matched,mutual-life-1,mutual-life-seki-1,Mutual life セキ 1,Mutual life セキ 1,Mutual life seki 1,curated,seki-problems
0.4786,20,4536,new_entry,20-questions-for-masters-1,20-questions-for-masters-1,20 Questions For Masters (1),20 Questions For Masters (1),20 Questions For Masters (1),curated,
0.4784,25,4477,new_entry,pwa-2,pwachu-ji-guan-zi-ti-2,PWA初级官子题#2,PWA初级官子题#2,PWAChu Ji Guan Zi Ti #2,curated,
0.4784,12,6460,new_entry,l-1-group,gou-xing-l-1-group,鈎型 L+1 group,鈎型 L+1 group,Gou Xing  L+1 group,curated,
0.4782,45,9581,new_entry,pim-special-class-t-boss-apply-tesuji-rada-collection,pim-special-class-t-boss-apply-tesuji-rada-collection,PIM Special Class T.Boss > Apply Tesuji (Rada Collection),PIM Special Class T.Boss > Apply Tesuji (Rada Collection),PIM Special Class T.Boss > Apply Tesuji (Rada Collection),curated,
0.4781,31,3177,new_entry,utaro-hashimoto-3-1979-isbn4-381-00570-8,utaro-hashimoto-3-1979-isbn4-381-00570-8,Utaro Hashimoto (3) 1979 - ISBN4-381-00570-8,Utaro Hashimoto (3) 1979 - ISBN4-381-00570-8  [Atorrante],Utaro Hashimoto (3) 1979 - ISBN4-381-00570-8  [Atorrante],curated,
0.4778,12,6112,new_entry,8-life-and-death-training-8,si-huo-xun-lian-8-life-and-death-training-8,死活訓練8 Life and Death training 8,死活訓練8 Life and Death training 8,Si Huo Xun Lian 8 Life and Death training 8,curated,
0.4777,12,6018,new_entry,1200igo-quiz11,1200igo-quiz11,1200igo Quiz11,1200igo Quiz11,1200igo Quiz11,curated,
0.4776,36,4737,new_entry,introduction-to-weiqi-by-di-yansheng-and-xu-ying-chapter-8-conne,wei-qi-ru-men-di-ba-zhang-lian-jie-yu-fen-duan-di-yan-sheng-xu-y,"《围棋入门》第八章：连接与分断（翟燕生、徐莹 编著）(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 8: Connection and separation)","《围棋入门》第八章：连接与分断（翟燕生、徐莹 编著）(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 8: Connection and separation)","<<Wei Qi Ru Men >> Di Ba Zhang :Lian Jie Yu Fen Duan (Di Yan Sheng , Xu Ying  Bian Zhu )(Introduction to Weiqi, by Di Yansheng and Xu Ying; Chapter 8: Connection and separation)",curated,
0.4775,12,6076,new_entry,15k,occhthy15k,โจทย์15K,โจทย์15K,occhthy15K,curated,
0.4775,28,2325,slug_collision,ogs-unknown,igrovye-vechera,Игровые вечера,Игровые вечера,Igrovye vechera,curated,
0.4772,10,774,already_matched,shape-problems-from-games,shape-problems-from-games,Shape Problems from Games,Shape Problems from Games,Shape Problems from Games,curated,shape-problems
0.4772,11,2456,slug_collision,ogs-unknown,gico-munje,기초 문제,기초 문제 ,gico munje ,curated,
0.477,14,744,slug_collision,ogs-1,zhizn-i-smert-1,Жизнь и смерть.1,Жизнь и смерть.1,Zhizn' i smert'.1,curated,
0.4769,12,6442,new_entry,tripod-group,xiao-zhu-zui-xing-tripod-group,小豬嘴型 Tripod group,小豬嘴型 Tripod group,Xiao Zhu Zui Xing  Tripod group,curated,
0.4769,11,5791,new_entry,30-25k-trail,30-25k-trail,30-25k trail,30-25k trail,30-25k trail,curated,
0.4768,10,1565,new_entry,random-exercises,random-exercises,Random Exercises,Random Exercises,Random Exercises,curated,
0.4767,15,3309,new_entry,go-exercise,go-exercise,go exercise,go exercise,go exercise,curated,
0.4763,11,5964,new_entry,mouse-stealing-oil,lao-shu-tou-you-mouse-stealing-oil,老鼠偷油 Mouse stealing oil,老鼠偷油  Mouse stealing oil,Lao Shu Tou You   Mouse stealing oil,curated,
0.4762,14,828,new_entry,12,tesudzi-12,Тесудзи.12,Тесудзи.12,Tesudzi.12,curated,
0.476,20,5827,new_entry,ijime,ji-ben-shou-jin-shi-dian-qi-fu-ijime,基本手筋事典 欺負 Ijime,基本手筋事典  欺負 Ijime,Ji Ben Shou Jin Shi Dian   Qi Fu  Ijime,curated,
0.476,48,10382,new_entry,ogs-d,you-lin-zhong-ji-djiang-yi,佑林中級D講義,佑林中級D講義,You Lin Zhong Ji DJiang Yi ,curated,
0.476,48,10382,slug_collision,ogs-d,you-lin-zhong-ji-djiang-yi,佑林中級D講義,佑林中級D講義,You Lin Zhong Ji DJiang Yi ,curated,
0.4759,90,3074,new_entry,utaro-hashimoto-3-1980-isbn4-381-00571-6,utaro-hashimoto-3-1980-isbn4-381-00571-6,Utaro Hashimoto (3) 1980 - ISBN4-381-00571-6,Utaro Hashimoto (3) 1980 - ISBN4-381-00571-6  [Atorrante],Utaro Hashimoto (3) 1980 - ISBN4-381-00571-6  [Atorrante],curated,
0.4757,192,7629,new_entry,dutch-go-magazine-2017-19-bul-29-58-atorrante,dutch-go-magazine-2017-19-bul-29-58-atorrante,Dutch Go Magazine 2017-19 Bul 29-58 (Atorrante),Dutch Go Magazine 2017-19  Bul 29-58 (Atorrante),Dutch Go Magazine 2017-19  Bul 29-58 (Atorrante),curated,
0.4757,20,3101,new_entry,utaro-hashimoto-7-1980-isbn4-381-00571-6,utaro-hashimoto-7-1980-isbn4-381-00571-6,* Utaro Hashimoto (7) 1980 - ISBN4-381-00571-6,* Utaro Hashimoto (7) 1980 - ISBN4-381-00571-6  [Atorrante],* Utaro Hashimoto (7) 1980 - ISBN4-381-00571-6  [Atorrante],curated,
0.4753,86,6099,new_entry,ogawa-davies-the-endgame-egs-5,ogawa-davies-the-endgame-egs-5,Ogawa & Davies - The endgame (EGS 5),Ogawa & Davies - The endgame (EGS 5) [Atorrante],Ogawa & Davies - The endgame (EGS 5) [Atorrante],curated,
0.4752,12,5421,slug_collision,krun,pidbaan-krun,ปิดบ้าน KruN,ปิดบ้าน KruN,pidbaan KruN,curated,
0.4751,31,4359,already_matched,essential-life-and-death-partie-deux,essential-life-and-death-partie-deux,Essential Life and Death (Partie Deux),Essential Life and Death (Partie Deux),Essential Life and Death (Partie Deux),curated,essential-life-and-death
0.4749,12,6445,new_entry,leaf-group,xie-xing-leaf-group,葉型 Leaf group,葉型 Leaf group,Xie Xing  Leaf group,curated,
0.4748,12,2007,new_entry,steppingstones-to-go,steppingstones-to-go,Steppingstones to Go,Steppingstones to Go,Steppingstones to Go,curated,
0.4747,10,7681,new_entry,actual-game-problems,actual-game-problems,Actual game problems,Actual game problems,Actual game problems,curated,
0.4746,12,6116,new_entry,net-hard,jia-chi-net-hard,枷吃 Net hard,枷吃 Net hard,Jia Chi  Net hard,curated,
0.4746,10,7920,new_entry,problemas-de-vida-muerte-y-capturas,problemas-de-vida-muerte-y-capturas,"Problemas de vida, muerte y capturas","Problemas de vida, muerte y capturas","Problemas de vida, muerte y capturas",curated,
0.4746,75,3621,new_entry,ladders-dutch-go-magazine-1-25,ladders-dutch-go-magazine-1-25,Ladders Dutch Go Magazine 1-25,Ladders Dutch Go Magazine 1-25  [Atorrante],Ladders Dutch Go Magazine 1-25  [Atorrante],curated,
0.4745,28,10563,new_entry,h-nh-p,hinh-dep,Hình đẹp,Hình đẹp,Hinh dep,curated,
0.4742,40,3490,new_entry,dutch-go-magazine-1992-29,dutch-go-magazine-1992-29,Dutch Go Magazine 1992 (29),Dutch Go Magazine 1992 (29)  [Atorrante],Dutch Go Magazine 1992 (29)  [Atorrante],curated,
0.4738,49,3143,new_entry,utaro-hashimoto-2-1980-isbn4-381-00590-2,utaro-hashimoto-2-1980-isbn4-381-00590-2,Utaro Hashimoto (2) 1980 - ISBN4-381-00590-2,Utaro Hashimoto (2) 1980 - ISBN4-381-00590-2  [Atorrante],Utaro Hashimoto (2) 1980 - ISBN4-381-00590-2  [Atorrante],curated,
0.4738,16,8234,slug_collision,puzzle-for-beginners,puzzle-for-beginners,Puzzle​ for​ beginners,Puzzle​ for​ beginners,Puzzle  for  beginners,curated,
0.4736,15,8030,new_entry,end-game-1,end-game-1,End game #1,End game #1,End game #1,curated,
0.4733,70,6830,already_matched,1-satan-move-1,gui-shou-mo-shou-1-satan-move-1,鬼手魔手 1 Satan move 1,鬼手魔手 1 Satan's move 1,Gui Shou Mo Shou  1 Satan's move 1,curated,vital-point
0.4733,21,2300,new_entry,intermidiate-puzzles-for-beginners-1,intermidiate-puzzles-for-beginners-1,Intermidiate Puzzles for Beginners 1,Intermidiate Puzzles for Beginners 1,Intermidiate Puzzles for Beginners 1,curated,
0.4731,12,6131,slug_collision,snapback,pu-snapback,撲 Snapback,撲 Snapback,Pu  Snapback,curated,
0.4731,40,3572,new_entry,dutch-go-magazine-2000-37,dutch-go-magazine-2000-37,Dutch Go Magazine 2000 (37),Dutch Go Magazine 2000 (37)  [Atorrante],Dutch Go Magazine 2000 (37)  [Atorrante],curated,
0.473,11,5770,new_entry,the-direction-of-play-takeo-kajiwara,the-direction-of-play-takeo-kajiwara,The Direction of Play - Takeo Kajiwara,The Direction of Play - Takeo Kajiwara ,The Direction of Play - Takeo Kajiwara ,curated,
0.4728,14,753,slug_collision,ogs-4,tesudzi-4,Тесудзи 4,Тесудзи 4,Tesudzi 4,curated,
0.4727,61,5850,already_matched,2-basic-double-gote-yose-value-2,ji-chu-shuang-hou-guan-zi-da-xiao-2-basic-double-gote-yose-value,基礎雙後官子大小 2 Basic Double Gote Yose value 2,基礎雙後官子大小 2 Basic Double Gote Yose value 2,Ji Chu Shuang Hou Guan Zi Da Xiao  2 Basic Double Gote Yose value 2,curated,endgame-problems
0.4727,66,6855,already_matched,2-satan-move-2,gui-shou-mo-shou-2-satan-move-2,鬼手魔手 2 Satan move 2,鬼手魔手 2 Satan's move 2,Gui Shou Mo Shou  2 Satan's move 2,curated,vital-point
0.4726,53,5076,new_entry,correcting-my-breakpoints-size-9x9-level-2,correcting-my-breakpoints-size-9x9-level-2,Correcting my breakpoints size 9x9 level 2,Correcting my breakpoints size 9x9 level 2,Correcting my breakpoints size 9x9 level 2,curated,
0.4726,19,5824,new_entry,take-the-base,ji-ben-shou-jin-shi-dian-duo-gen-take-the-base,基本手筋事典 奪根 Take the base,基本手筋事典 奪根 Take the base,Ji Ben Shou Jin Shi Dian  Duo Gen  Take the base,curated,
